customer_id,trans_date,tran_amount,response,month,month_name,month_year,cohort,tx_month,cohort_index
CS3754,2013-11-30,77,0,11,November,2013-11,2011-07,2013-11,28
CS4763,2011-12-12,78,0,12,December,2011-12,2011-07,2011-12,5
CS4413,2015-01-17,38,0,1,January,2015-01,2011-06,2015-01,43
CS2333,2011-08-13,99,0,8,August,2011-08,2011-07,2011-08,1
CS2798,2012-05-30,100,0,5,May,2012-05,2011-05,2012-05,12
CS5033,2011-12-13,96,0,12,December,2011-12,2011-08,2011-12,4
CS1420,2014-09-09,99,1,9,September,2014-09,2011-06,2014-09,39
CS5132,2011-09-14,74,0,9,September,2011-09,2011-08,2011-09,1
CS3058,2012-09-03,74,0,9,September,2012-09,2011-06,2012-09,15
CS3692,2013-09-22,42,0,9,September,2013-09,2011-05,2013-09,28
CS2463,2012-09-29,55,0,9,September,2012-09,2011-07,2012-09,14
CS5209,2011-11-11,35,0,11,November,2011-11,2011-07,2011-11,4
CS4581,2013-11-16,53,0,11,November,2013-11,2011-09,2013-11,26
CS3424,2013-12-02,85,0,12,December,2013-12,2011-08,2013-12,28
CS3207,2013-06-27,86,1,6,June,2013-06,2011-12,2013-06,18
CS5763,2013-01-23,56,0,1,January,2013-01,2011-10,2013-01,15
CS5772,2012-01-18,97,0,1,January,2012-01,2011-07,2012-01,6
CS3673,2013-04-29,85,0,4,April,2013-04,2011-07,2013-04,21
CS2887,2012-03-02,100,0,3,March,2012-03,2011-06,2012-03,9
CS1596,2011-08-28,66,0,8,August,2011-08,2011-07,2011-08,1
CS4299,2012-06-17,37,0,6,June,2012-06,2012-01,2012-06,5
CS1492,2014-02-06,82,0,2,February,2014-02,2011-08,2014-02,30
CS2313,2014-04-10,40,0,4,April,2014-04,2011-06,2014-04,34
CS5385,2014-04-25,83,0,4,April,2014-04,2011-05,2014-04,35
CS3441,2013-11-03,43,0,11,November,2013-11,2011-06,2013-11,29
CS4701,2014-07-26,53,0,7,July,2014-07,2011-07,2014-07,36
CS1746,2013-06-21,103,1,6,June,2013-06,2011-05,2013-06,25
CS3276,2013-07-27,65,0,7,July,2013-07,2011-06,2013-07,25
CS2555,2012-05-20,50,0,5,May,2012-05,2011-09,2012-05,8
CS2569,2014-04-29,37,0,4,April,2014-04,2011-06,2014-04,34
CS3426,2014-05-01,67,0,5,May,2014-05,2011-10,2014-05,31
CS3052,2013-11-17,67,1,11,November,2013-11,2011-07,2013-11,28
CS1993,2013-08-08,68,0,8,August,2013-08,2011-07,2013-08,25
CS4908,2014-09-27,78,0,9,September,2014-09,2011-06,2014-09,39
CS3021,2014-02-10,43,0,2,February,2014-02,2011-07,2014-02,31
CS4424,2013-05-16,82,0,5,May,2013-05,2011-05,2013-05,24
CS4841,2013-05-23,74,0,5,May,2013-05,2011-05,2013-05,24
CS3486,2012-11-19,75,0,11,November,2012-11,2011-07,2012-11,16
CS2218,2011-10-11,78,0,10,October,2011-10,2011-07,2011-10,3
CS4779,2012-04-29,53,1,4,April,2012-04,2011-10,2012-04,6
CS4226,2013-04-19,100,0,4,April,2013-04,2012-03,2013-04,13
CS1653,2011-08-30,53,1,8,August,2011-08,2011-05,2011-08,3
CS2533,2012-03-30,99,0,3,March,2012-03,2011-09,2012-03,6
CS2905,2012-07-29,47,0,7,July,2012-07,2011-09,2012-07,10
CS5169,2013-01-25,64,0,1,January,2013-01,2011-09,2013-01,16
CS5142,2012-11-25,64,0,11,November,2012-11,2011-05,2012-11,18
CS4390,2014-07-02,43,0,7,July,2014-07,2011-05,2014-07,38
CS5668,2014-02-27,91,0,2,February,2014-02,2011-05,2014-02,33
CS2896,2013-01-14,71,0,1,January,2013-01,2011-06,2013-01,19
CS5156,2013-10-02,58,0,10,October,2013-10,2011-05,2013-10,29
CS4200,2012-08-12,67,0,8,August,2012-08,2011-09,2012-08,11
CS4391,2014-09-07,67,1,9,September,2014-09,2011-06,2014-09,39
CS5408,2013-07-22,78,0,7,July,2013-07,2011-07,2013-07,24
CS6019,2013-10-25,84,1,10,October,2013-10,2011-08,2013-10,26
CS3981,2012-07-25,40,0,7,July,2012-07,2011-07,2012-07,12
CS5925,2013-06-20,66,0,6,June,2013-06,2011-06,2013-06,24
CS3964,2013-11-14,105,0,11,November,2013-11,2011-05,2013-11,30
CS4688,2013-05-20,101,0,5,May,2013-05,2011-07,2013-05,22
CS1343,2012-06-02,57,0,6,June,2012-06,2011-07,2012-06,11
CS6024,2012-10-14,45,0,10,October,2012-10,2011-06,2012-10,16
CS2816,2011-12-18,84,0,12,December,2011-12,2011-08,2011-12,4
CS2434,2012-05-20,41,1,5,May,2012-05,2011-07,2012-05,10
CS6018,2012-05-18,96,0,5,May,2012-05,2011-06,2012-05,11
CS2072,2012-07-07,63,0,7,July,2012-07,2011-11,2012-07,8
CS2897,2013-12-03,83,0,12,December,2013-12,2011-05,2013-12,31
CS1680,2013-10-14,81,0,10,October,2013-10,2011-05,2013-10,29
CS1638,2013-08-05,84,0,8,August,2013-08,2011-06,2013-08,26
CS1165,2012-04-12,101,0,4,April,2012-04,2011-07,2012-04,9
CS4593,2012-01-04,84,0,1,January,2012-01,2011-05,2012-01,8
CS3414,2011-11-13,46,0,11,November,2011-11,2011-05,2011-11,6
CS2252,2013-02-28,58,0,2,February,2013-02,2011-06,2013-02,20
CS3598,2013-07-30,54,0,7,July,2013-07,2011-08,2013-07,23
CS3642,2014-05-19,62,1,5,May,2014-05,2011-08,2014-05,33
CS5948,2014-07-10,71,0,7,July,2014-07,2011-06,2014-07,37
CS5582,2014-05-23,96,0,5,May,2014-05,2011-10,2014-05,31
CS6107,2011-07-23,70,0,7,July,2011-07,2011-07,2011-07,0
CS5201,2011-07-02,79,0,7,July,2011-07,2011-05,2011-07,2
CS1639,2013-05-05,51,0,5,May,2013-05,2012-02,2013-05,15
CS5884,2012-11-20,52,0,11,November,2012-11,2011-07,2012-11,16
CS3515,2014-07-07,81,0,7,July,2014-07,2011-05,2014-07,38
CS2332,2013-08-29,66,0,8,August,2013-08,2011-08,2013-08,24
CS5628,2014-12-16,94,0,12,December,2014-12,2011-06,2014-12,42
CS4830,2012-04-13,78,0,4,April,2012-04,2011-10,2012-04,6
CS1673,2012-01-04,92,0,1,January,2012-01,2011-06,2012-01,7
CS4993,2011-06-01,86,0,6,June,2011-06,2011-06,2011-06,0
CS2603,2013-07-01,58,1,7,July,2013-07,2011-11,2013-07,20
CS1800,2013-11-20,72,0,11,November,2013-11,2011-05,2013-11,30
CS3911,2012-06-09,83,0,6,June,2012-06,2011-07,2012-06,11
CS5465,2011-12-05,77,0,12,December,2011-12,2011-09,2011-12,3
CS2373,2012-03-29,105,0,3,March,2012-03,2011-05,2012-03,10
CS1241,2013-03-06,104,0,3,March,2013-03,2011-05,2013-03,22
CS4244,2013-02-15,48,0,2,February,2013-02,2011-07,2013-02,19
CS5233,2013-06-05,73,0,6,June,2013-06,2012-06,2013-06,12
CS5405,2013-12-04,87,0,12,December,2013-12,2011-05,2013-12,31
CS4115,2011-11-30,73,1,11,November,2011-11,2011-07,2011-11,4
CS4283,2011-12-23,76,0,12,December,2011-12,2011-05,2011-12,7
CS4420,2014-05-28,93,0,5,May,2014-05,2011-11,2014-05,30
CS4779,2013-05-08,41,1,5,May,2013-05,2011-10,2013-05,19
CS2567,2011-07-15,93,0,7,July,2011-07,2011-07,2011-07,0
CS3629,2014-09-30,68,0,9,September,2014-09,2011-09,2014-09,36
CS2026,2013-08-25,66,1,8,August,2013-08,2011-06,2013-08,26
CS4338,2013-07-05,58,0,7,July,2013-07,2011-09,2013-07,22
CS4142,2012-05-20,100,0,5,May,2012-05,2011-06,2012-05,11
CS2837,2012-11-10,88,0,11,November,2012-11,2011-06,2012-11,17
CS1625,2013-11-05,104,0,11,November,2013-11,2011-08,2013-11,27
CS4873,2012-11-20,83,0,11,November,2012-11,2011-06,2012-11,17
CS3376,2012-08-28,39,0,8,August,2012-08,2011-06,2012-08,14
CS4311,2012-02-27,35,1,2,February,2012-02,2011-06,2012-02,8
CS1396,2012-09-25,86,0,9,September,2012-09,2011-05,2012-09,16
CS3779,2014-01-29,92,0,1,January,2014-01,2011-06,2014-01,31
CS1997,2012-10-09,87,0,10,October,2012-10,2011-07,2012-10,15
CS4540,2012-05-17,72,1,5,May,2012-05,2011-08,2012-05,9
CS5299,2012-12-22,90,0,12,December,2012-12,2011-05,2012-12,19
CS2253,2012-11-21,99,0,11,November,2012-11,2011-07,2012-11,16
CS6066,2014-03-17,102,0,3,March,2014-03,2011-08,2014-03,31
CS6077,2012-11-22,44,0,11,November,2012-11,2011-07,2012-11,16
CS3300,2014-12-28,86,0,12,December,2014-12,2011-06,2014-12,42
CS5922,2012-03-31,95,1,3,March,2012-03,2011-07,2012-03,8
CS6009,2014-03-13,39,1,3,March,2014-03,2011-06,2014-03,33
CS5064,2013-02-19,97,0,2,February,2013-02,2011-12,2013-02,14
CS2399,2014-04-21,77,0,4,April,2014-04,2011-06,2014-04,34
CS5547,2012-09-27,73,1,9,September,2012-09,2011-10,2012-09,11
CS5114,2012-09-23,96,0,9,September,2012-09,2011-08,2012-09,13
CS3908,2011-11-10,83,1,11,November,2011-11,2011-05,2011-11,6
CS4194,2013-04-24,92,0,4,April,2013-04,2011-09,2013-04,19
CS5342,2012-10-15,82,0,10,October,2012-10,2011-05,2012-10,17
CS5425,2012-08-04,90,0,8,August,2012-08,2011-12,2012-08,8
CS1991,2014-09-29,94,0,9,September,2014-09,2011-06,2014-09,39
CS2693,2013-08-27,61,0,8,August,2013-08,2011-08,2013-08,24
CS5076,2015-01-31,63,1,1,January,2015-01,2011-05,2015-01,44
CS3177,2011-06-08,87,0,6,June,2011-06,2011-06,2011-06,0
CS2809,2012-06-02,60,1,6,June,2012-06,2011-06,2012-06,12
CS3864,2013-12-06,56,0,12,December,2013-12,2011-05,2013-12,31
CS2515,2011-12-11,51,1,12,December,2011-12,2011-06,2011-12,6
CS4487,2011-08-25,100,0,8,August,2011-08,2011-08,2011-08,0
CS3108,2011-08-20,87,0,8,August,2011-08,2011-06,2011-08,2
CS1133,2014-07-28,91,0,7,July,2014-07,2011-06,2014-07,37
CS5919,2012-03-04,97,0,3,March,2012-03,2011-06,2012-03,9
CS6067,2012-09-04,44,0,9,September,2012-09,2011-10,2012-09,11
CS4893,2013-10-24,66,0,10,October,2013-10,2011-08,2013-10,26
CS5750,2014-03-25,48,0,3,March,2014-03,2011-08,2014-03,31
CS1445,2011-11-13,88,0,11,November,2011-11,2011-05,2011-11,6
CS1710,2011-10-26,52,0,10,October,2011-10,2011-07,2011-10,3
CS1927,2013-12-23,97,0,12,December,2013-12,2011-05,2013-12,31
CS5719,2011-07-10,40,1,7,July,2011-07,2011-07,2011-07,0
CS2591,2014-01-29,69,0,1,January,2014-01,2011-05,2014-01,32
CS2416,2013-02-13,59,0,2,February,2013-02,2011-05,2013-02,21
CS1347,2013-02-10,74,0,2,February,2013-02,2011-05,2013-02,21
CS3073,2015-02-13,95,0,2,February,2015-02,2011-05,2015-02,45
CS3590,2013-10-23,104,0,10,October,2013-10,2011-08,2013-10,26
CS4099,2014-05-29,67,0,5,May,2014-05,2011-06,2014-05,35
CS4109,2012-08-21,40,0,8,August,2012-08,2011-06,2012-08,14
CS6072,2011-12-20,82,0,12,December,2011-12,2011-06,2011-12,6
CS3266,2012-11-17,51,0,11,November,2012-11,2011-06,2012-11,17
CS1433,2014-12-22,72,0,12,December,2014-12,2011-06,2014-12,42
CS5499,2011-06-23,59,0,6,June,2011-06,2011-06,2011-06,0
CS1533,2012-07-20,85,0,7,July,2012-07,2011-09,2012-07,10
CS5405,2012-04-21,91,0,4,April,2012-04,2011-05,2012-04,11
CS4971,2013-05-28,83,0,5,May,2013-05,2011-08,2013-05,21
CS5461,2012-02-06,47,1,2,February,2012-02,2011-05,2012-02,9
CS6088,2013-01-27,82,0,1,January,2013-01,2011-08,2013-01,17
CS1984,2012-09-04,53,0,9,September,2012-09,2011-06,2012-09,15
CS1184,2013-01-05,102,0,1,January,2013-01,2011-06,2013-01,19
CS4346,2012-12-09,65,0,12,December,2012-12,2011-06,2012-12,18
CS5245,2014-10-29,104,0,10,October,2014-10,2011-05,2014-10,41
CS5402,2011-11-03,84,0,11,November,2011-11,2011-05,2011-11,6
CS2765,2011-08-29,61,0,8,August,2011-08,2011-08,2011-08,0
CS5785,2013-06-20,63,0,6,June,2013-06,2011-05,2013-06,25
CS5767,2013-05-29,82,0,5,May,2013-05,2011-06,2013-05,23
CS2753,2012-06-17,63,0,6,June,2012-06,2011-08,2012-06,10
CS2252,2012-09-04,68,0,9,September,2012-09,2011-06,2012-09,15
CS5488,2012-06-28,53,0,6,June,2012-06,2011-06,2012-06,12
CS5354,2014-09-23,83,0,9,September,2014-09,2011-06,2014-09,39
CS1470,2012-02-11,95,0,2,February,2012-02,2012-02,2012-02,0
CS1155,2011-10-16,75,0,10,October,2011-10,2011-06,2011-10,4
CS5565,2014-06-04,36,0,6,June,2014-06,2011-05,2014-06,37
CS6073,2015-02-07,104,0,2,February,2015-02,2011-09,2015-02,41
CS2817,2014-06-11,43,0,6,June,2014-06,2011-08,2014-06,34
CS3210,2011-10-29,57,0,10,October,2011-10,2011-06,2011-10,4
CS4688,2012-10-16,59,0,10,October,2012-10,2011-07,2012-10,15
CS4663,2013-02-24,95,0,2,February,2013-02,2011-05,2013-02,21
CS4539,2012-07-28,35,1,7,July,2012-07,2011-08,2012-07,11
CS2580,2012-07-09,42,0,7,July,2012-07,2011-12,2012-07,7
CS3983,2012-10-15,103,0,10,October,2012-10,2011-05,2012-10,17
CS2771,2012-07-02,67,0,7,July,2012-07,2011-07,2012-07,12
CS3635,2015-02-03,38,0,2,February,2015-02,2011-05,2015-02,45
CS1415,2012-01-21,73,0,1,January,2012-01,2011-07,2012-01,6
CS2294,2015-03-04,94,0,3,March,2015-03,2011-06,2015-03,45
CS1405,2013-09-18,43,0,9,September,2013-09,2011-08,2013-09,25
CS1582,2014-01-16,85,1,1,January,2014-01,2011-05,2014-01,32
CS2886,2013-11-09,38,0,11,November,2013-11,2011-08,2013-11,27
CS2770,2014-11-07,80,0,11,November,2014-11,2011-07,2014-11,40
CS1140,2014-12-28,61,0,12,December,2014-12,2011-05,2014-12,43
CS2333,2014-01-25,93,0,1,January,2014-01,2011-07,2014-01,30
CS4752,2013-04-20,95,0,4,April,2013-04,2011-07,2013-04,21
CS5687,2011-07-26,89,0,7,July,2011-07,2011-07,2011-07,0
CS4895,2014-01-11,80,0,1,January,2014-01,2011-06,2014-01,31
CS2786,2011-11-28,66,0,11,November,2011-11,2011-07,2011-11,4
CS1927,2012-05-24,63,0,5,May,2012-05,2011-05,2012-05,12
CS4327,2014-09-26,36,0,9,September,2014-09,2011-08,2014-09,37
CS1624,2013-03-30,68,0,3,March,2013-03,2011-06,2013-03,21
CS5490,2014-08-19,36,0,8,August,2014-08,2011-09,2014-08,35
CS4395,2012-02-26,66,0,2,February,2012-02,2011-05,2012-02,9
CS3174,2013-01-25,61,0,1,January,2013-01,2011-05,2013-01,20
CS2011,2013-06-06,85,0,6,June,2013-06,2011-05,2013-06,25
CS5553,2015-01-07,98,0,1,January,2015-01,2012-01,2015-01,36
CS3775,2012-02-23,92,0,2,February,2012-02,2011-05,2012-02,9
CS2885,2012-11-08,55,0,11,November,2012-11,2011-08,2012-11,15
CS1206,2014-08-11,90,0,8,August,2014-08,2011-05,2014-08,39
CS4480,2012-05-23,60,0,5,May,2012-05,2011-11,2012-05,6
CS1488,2015-02-12,65,0,2,February,2015-02,2011-07,2015-02,43
CS1456,2013-02-08,95,0,2,February,2013-02,2011-06,2013-02,20
CS4681,2014-02-03,96,0,2,February,2014-02,2011-07,2014-02,31
CS3170,2012-10-16,85,0,10,October,2012-10,2011-05,2012-10,17
CS1906,2014-05-18,60,0,5,May,2014-05,2011-06,2014-05,35
CS5774,2015-02-28,78,0,2,February,2015-02,2011-07,2015-02,43
CS6063,2011-09-29,77,0,9,September,2011-09,2011-06,2011-09,3
CS2223,2014-01-17,41,0,1,January,2014-01,2011-06,2014-01,31
CS1848,2011-09-27,48,0,9,September,2011-09,2011-06,2011-09,3
CS2366,2014-04-08,39,0,4,April,2014-04,2011-06,2014-04,34
CS5335,2014-01-13,45,0,1,January,2014-01,2011-06,2014-01,31
CS2899,2012-10-12,55,1,10,October,2012-10,2011-06,2012-10,16
CS4219,2013-12-06,59,0,12,December,2013-12,2011-05,2013-12,31
CS5690,2015-01-19,82,0,1,January,2015-01,2011-06,2015-01,43
CS3410,2014-09-06,97,0,9,September,2014-09,2011-06,2014-09,39
CS1337,2014-07-24,103,0,7,July,2014-07,2011-07,2014-07,36
CS4954,2012-11-02,82,0,11,November,2012-11,2011-07,2012-11,16
CS4400,2011-08-23,67,0,8,August,2011-08,2011-08,2011-08,0
CS3652,2015-02-07,64,0,2,February,2015-02,2011-09,2015-02,41
CS5677,2013-02-28,93,0,2,February,2013-02,2011-05,2013-02,21
CS4992,2012-10-21,83,0,10,October,2012-10,2011-06,2012-10,16
CS3569,2014-08-17,61,0,8,August,2014-08,2011-06,2014-08,38
CS2442,2014-04-30,59,0,4,April,2014-04,2011-10,2014-04,30
CS4160,2012-05-15,66,0,5,May,2012-05,2011-08,2012-05,9
CS5996,2011-11-18,69,0,11,November,2011-11,2011-05,2011-11,6
CS2345,2011-06-14,60,0,6,June,2011-06,2011-05,2011-06,1
CS2246,2011-08-10,44,0,8,August,2011-08,2011-06,2011-08,2
CS2928,2013-07-16,67,0,7,July,2013-07,2011-06,2013-07,25
CS1740,2014-09-28,102,1,9,September,2014-09,2011-05,2014-09,40
CS2298,2011-09-12,105,1,9,September,2011-09,2011-08,2011-09,1
CS5283,2012-12-01,63,0,12,December,2012-12,2012-02,2012-12,10
CS6084,2013-08-15,64,0,8,August,2013-08,2011-10,2013-08,22
CS3237,2013-01-22,40,0,1,January,2013-01,2011-08,2013-01,17
CS4913,2014-07-22,53,0,7,July,2014-07,2011-12,2014-07,31
CS2104,2014-10-25,81,0,10,October,2014-10,2011-05,2014-10,41
CS4645,2013-12-02,104,0,12,December,2013-12,2011-08,2013-12,28
CS1128,2014-04-23,105,0,4,April,2014-04,2011-05,2014-04,35
CS4639,2012-07-27,39,0,7,July,2012-07,2011-05,2012-07,14
CS4310,2011-09-13,83,0,9,September,2011-09,2011-06,2011-09,3
CS3182,2013-01-18,48,0,1,January,2013-01,2011-05,2013-01,20
CS3347,2012-07-23,38,1,7,July,2012-07,2011-06,2012-07,13
CS4231,2015-02-23,89,0,2,February,2015-02,2011-10,2015-02,40
CS4171,2014-10-31,53,0,10,October,2014-10,2011-08,2014-10,38
CS3137,2013-08-03,92,0,8,August,2013-08,2011-10,2013-08,22
CS1249,2012-05-23,55,0,5,May,2012-05,2011-06,2012-05,11
CS3455,2011-10-03,98,0,10,October,2011-10,2011-06,2011-10,4
CS1235,2012-05-30,56,1,5,May,2012-05,2011-09,2012-05,8
CS4454,2013-08-27,57,0,8,August,2013-08,2011-07,2013-08,25
CS3180,2014-03-09,65,1,3,March,2014-03,2011-12,2014-03,27
CS2930,2014-01-16,94,0,1,January,2014-01,2011-12,2014-01,25
CS3838,2012-03-23,82,0,3,March,2012-03,2011-06,2012-03,9
CS1883,2014-10-12,57,0,10,October,2014-10,2011-06,2014-10,40
CS5148,2012-11-19,72,0,11,November,2012-11,2011-05,2012-11,18
CS4952,2011-11-21,54,1,11,November,2011-11,2011-06,2011-11,5
CS5724,2011-11-04,85,0,11,November,2011-11,2011-07,2011-11,4
CS1447,2012-03-19,104,0,3,March,2012-03,2011-11,2012-03,4
CS1693,2012-01-28,59,0,1,January,2012-01,2011-06,2012-01,7
CS4341,2014-03-17,87,0,3,March,2014-03,2011-10,2014-03,29
CS3598,2012-08-08,72,0,8,August,2012-08,2011-08,2012-08,12
CS5659,2012-08-02,100,0,8,August,2012-08,2011-07,2012-08,13
CS5367,2014-12-01,41,1,12,December,2014-12,2011-08,2014-12,40
CS1501,2013-02-27,65,0,2,February,2013-02,2011-05,2013-02,21
CS2134,2014-07-15,77,0,7,July,2014-07,2011-05,2014-07,38
CS3407,2014-09-17,62,0,9,September,2014-09,2011-12,2014-09,33
CS3343,2014-04-03,56,0,4,April,2014-04,2011-10,2014-04,30
CS3506,2013-03-12,103,0,3,March,2013-03,2011-05,2013-03,22
CS2244,2013-05-05,86,1,5,May,2013-05,2011-06,2013-05,23
CS1243,2012-12-04,70,0,12,December,2012-12,2011-10,2012-12,14
CS3061,2013-12-02,89,0,12,December,2013-12,2011-06,2013-12,30
CS4884,2015-02-10,78,0,2,February,2015-02,2011-06,2015-02,44
CS1590,2014-04-09,39,0,4,April,2014-04,2011-06,2014-04,34
CS3176,2014-07-28,50,0,7,July,2014-07,2012-07,2014-07,24
CS5638,2014-11-12,68,0,11,November,2014-11,2011-07,2014-11,40
CS2122,2012-10-21,83,0,10,October,2012-10,2011-10,2012-10,12
CS2177,2015-01-30,93,1,1,January,2015-01,2011-10,2015-01,39
CS3074,2011-05-27,61,0,5,May,2011-05,2011-05,2011-05,0
CS3433,2012-12-20,99,0,12,December,2012-12,2011-06,2012-12,18
CS3418,2013-03-02,87,0,3,March,2013-03,2011-07,2013-03,20
CS5821,2012-06-23,70,0,6,June,2012-06,2011-05,2012-06,13
CS2231,2015-01-08,74,0,1,January,2015-01,2011-05,2015-01,44
CS5356,2014-04-01,91,1,4,April,2014-04,2011-05,2014-04,35
CS5803,2014-11-28,96,0,11,November,2014-11,2011-08,2014-11,39
CS5611,2014-12-29,65,0,12,December,2014-12,2011-11,2014-12,37
CS5012,2011-12-31,85,0,12,December,2011-12,2011-05,2011-12,7
CS4967,2013-04-07,98,0,4,April,2013-04,2011-05,2013-04,23
CS2522,2014-10-06,85,0,10,October,2014-10,2011-05,2014-10,41
CS2328,2015-02-20,43,0,2,February,2015-02,2011-10,2015-02,40
CS3530,2013-05-13,88,1,5,May,2013-05,2011-07,2013-05,22
CS5034,2014-06-01,39,0,6,June,2014-06,2011-05,2014-06,37
CS5784,2011-11-21,75,0,11,November,2011-11,2011-08,2011-11,3
CS3581,2011-08-17,93,0,8,August,2011-08,2011-08,2011-08,0
CS3011,2014-12-14,83,0,12,December,2014-12,2011-05,2014-12,43
CS4152,2013-02-12,41,0,2,February,2013-02,2011-08,2013-02,18
CS5757,2014-02-08,56,0,2,February,2014-02,2011-11,2014-02,27
CS5557,2012-01-23,82,0,1,January,2012-01,2011-06,2012-01,7
CS3988,2012-04-17,51,0,4,April,2012-04,2011-05,2012-04,11
CS3396,2011-12-25,87,0,12,December,2011-12,2011-07,2011-12,5
CS4393,2015-02-10,54,0,2,February,2015-02,2011-08,2015-02,42
CS4629,2012-12-21,35,0,12,December,2012-12,2011-05,2012-12,19
CS3821,2013-07-03,73,0,7,July,2013-07,2011-05,2013-07,26
CS3460,2011-09-19,77,0,9,September,2011-09,2011-09,2011-09,0
CS4948,2013-02-18,84,0,2,February,2013-02,2011-06,2013-02,20
CS3786,2011-10-17,71,0,10,October,2011-10,2011-08,2011-10,2
CS5468,2012-06-08,50,0,6,June,2012-06,2011-06,2012-06,12
CS1545,2014-09-16,55,0,9,September,2014-09,2011-07,2014-09,38
CS4960,2014-02-16,77,0,2,February,2014-02,2011-06,2014-02,32
CS3555,2013-08-05,103,0,8,August,2013-08,2011-08,2013-08,24
CS4587,2012-10-31,104,0,10,October,2012-10,2011-07,2012-10,15
CS1228,2011-09-27,57,0,9,September,2011-09,2011-06,2011-09,3
CS5126,2012-12-22,49,0,12,December,2012-12,2011-06,2012-12,18
CS1453,2014-03-23,45,0,3,March,2014-03,2011-10,2014-03,29
CS5938,2012-11-20,61,0,11,November,2012-11,2011-09,2012-11,14
CS3135,2012-07-31,49,0,7,July,2012-07,2011-11,2012-07,8
CS4444,2013-03-29,102,0,3,March,2013-03,2011-11,2013-03,16
CS5348,2014-12-06,64,0,12,December,2014-12,2011-07,2014-12,41
CS1416,2012-11-27,100,0,11,November,2012-11,2011-07,2012-11,16
CS5400,2014-05-07,75,0,5,May,2014-05,2011-12,2014-05,29
CS2313,2012-12-23,59,0,12,December,2012-12,2011-06,2012-12,18
CS5187,2012-01-28,42,0,1,January,2012-01,2011-05,2012-01,8
CS3426,2013-04-02,87,0,4,April,2013-04,2011-10,2013-04,18
CS2309,2011-05-31,60,0,5,May,2011-05,2011-05,2011-05,0
CS4564,2013-03-29,94,0,3,March,2013-03,2011-05,2013-03,22
CS3291,2012-12-30,93,0,12,December,2012-12,2011-07,2012-12,17
CS2607,2013-02-19,50,0,2,February,2013-02,2011-07,2013-02,19
CS1882,2014-09-23,104,0,9,September,2014-09,2011-08,2014-09,37
CS2248,2011-08-17,100,0,8,August,2011-08,2011-06,2011-08,2
CS4082,2015-02-15,49,0,2,February,2015-02,2011-05,2015-02,45
CS3181,2014-04-27,62,0,4,April,2014-04,2011-05,2014-04,35
CS2462,2012-02-25,88,0,2,February,2012-02,2011-12,2012-02,2
CS2336,2013-09-22,86,0,9,September,2013-09,2011-05,2013-09,28
CS3235,2012-07-02,43,0,7,July,2012-07,2012-06,2012-07,1
CS2748,2012-01-11,55,1,1,January,2012-01,2011-06,2012-01,7
CS3668,2012-08-25,86,0,8,August,2012-08,2011-09,2012-08,11
CS1296,2014-01-14,61,0,1,January,2014-01,2011-05,2014-01,32
CS5356,2012-10-12,57,1,10,October,2012-10,2011-05,2012-10,17
CS4079,2012-08-21,68,0,8,August,2012-08,2011-06,2012-08,14
CS4864,2014-01-06,73,0,1,January,2014-01,2011-08,2014-01,29
CS2860,2013-05-24,74,0,5,May,2013-05,2011-06,2013-05,23
CS4851,2013-04-23,94,0,4,April,2013-04,2011-10,2013-04,18
CS5761,2015-01-28,102,0,1,January,2015-01,2011-07,2015-01,42
CS6082,2012-03-02,48,0,3,March,2012-03,2011-05,2012-03,10
CS3702,2011-05-22,45,1,5,May,2011-05,2011-05,2011-05,0
CS1512,2013-04-01,54,0,4,April,2013-04,2012-01,2013-04,15
CS4569,2014-07-03,76,0,7,July,2014-07,2011-06,2014-07,37
CS2419,2014-07-06,95,0,7,July,2014-07,2011-05,2014-07,38
CS3942,2013-05-21,64,1,5,May,2013-05,2011-06,2013-05,23
CS4604,2012-04-07,38,1,4,April,2012-04,2011-06,2012-04,10
CS6056,2013-02-21,98,0,2,February,2013-02,2011-05,2013-02,21
CS2592,2013-09-08,73,0,9,September,2013-09,2011-06,2013-09,27
CS5152,2014-03-30,53,0,3,March,2014-03,2011-07,2014-03,32
CS4282,2011-06-13,46,0,6,June,2011-06,2011-06,2011-06,0
CS4509,2012-08-21,93,0,8,August,2012-08,2011-07,2012-08,13
CS2252,2014-09-23,95,0,9,September,2014-09,2011-06,2014-09,39
CS3367,2013-08-27,98,0,8,August,2013-08,2011-06,2013-08,26
CS4980,2012-01-25,64,0,1,January,2012-01,2011-05,2012-01,8
CS3128,2011-09-03,91,0,9,September,2011-09,2011-05,2011-09,4
CS3331,2013-06-30,99,0,6,June,2013-06,2011-06,2013-06,24
CS4166,2012-12-31,104,0,12,December,2012-12,2011-05,2012-12,19
CS5063,2012-06-20,56,0,6,June,2012-06,2011-07,2012-06,11
CS5971,2014-01-15,94,0,1,January,2014-01,2011-06,2014-01,31
CS5060,2013-10-02,38,0,10,October,2013-10,2011-07,2013-10,27
CS5810,2013-04-30,48,0,4,April,2013-04,2011-06,2013-04,22
CS2860,2011-08-01,78,0,8,August,2011-08,2011-06,2011-08,2
CS4490,2014-09-12,37,0,9,September,2014-09,2011-06,2014-09,39
CS5976,2012-07-22,47,0,7,July,2012-07,2011-05,2012-07,14
CS4775,2012-07-30,86,0,7,July,2012-07,2011-05,2012-07,14
CS4174,2012-11-20,51,0,11,November,2012-11,2011-06,2012-11,17
